,path,left,middle,right,class
5843,Dset-2.0/training/FinishLine/1405Image.jpeg,"[-146.13013139325466, -268.2426586590059, -113.47496247392361]","[47.11524909846737, 66.43200176163599, 151.11472438249046]","[200.07910156917154, -157.31245523980877, -270.81885511198055]",Dset-2.0
5844,Dset-2.0/training/FinishLine/1280Image.jpeg,"[-292.66534995384194, -318.74198141105484, 220.14158754219144]","[321.1324522222095, -49.69774299312262, -84.13010888573986]","[-43.34314183528281, -446.30307834414396, 305.49245203308453]",Dset-2.0
5845,Dset-2.0/training/FinishLine/2727Image.jpeg,"[-511.4408823977089, 116.21833387721162, -23.249606758604077]","[245.69754509615004, 75.68702704454854, 148.12329619654798]","[29.552408982065213, -146.38616547629493, -390.029429015909]",Dset-2.0
5846,Dset-2.0/training/FinishLine/2278Image.jpeg,"[45.677936438346805, -291.9748215680776, 23.45361717663062]","[331.23037349743106, -105.96108939511184, -78.22862422262206]","[199.42463498273924, -366.2566894876498, 239.38616454780518]",Dset-2.0
5847,Dset-2.0/training/FinishLine/2174Image.jpeg,"[-71.27829355729162, -353.03893737718164, 25.30356670347878]","[354.2511821691373, -101.89650756194756, -71.4857089018486]","[97.92592480842829, -402.5763382200975, 284.5982584869621]",Dset-2.0
5848,Dset-2.0/training/FinishLine/1237Image.jpeg,"[-436.31239109970676, -246.6342366370321, 245.09782998105027]","[218.7524152328791, 97.37451643818505, 23.007807871388827]","[-214.39965150104035, -342.24546127091975, 368.72286122259595]",Dset-2.0
5849,Dset-2.0/training/FinishLine/1342Image.jpeg,"[-604.4125608615017, 149.15397098034975, -36.848642888753766]","[329.4687554883877, 188.57213481254996, 36.04578466456107]","[-65.45188373592666, -102.43226362562619, -419.14250504069673]",Dset-2.0
5850,Dset-2.0/training/FinishLine/1335Image.jpeg,"[-384.26550409976136, -275.1284122008257, 243.70480635875563]","[374.41863548446105, -35.88263093073911, -58.37834160522077]","[-148.28132936927693, -382.72930783774484, 349.196063069512]",Dset-2.0
5851,Dset-2.0/training/FinishLine/2566Image.jpeg,"[-62.85682969624871, -274.69036524508573, -130.19367240068863]","[196.0373130011376, 42.63074264491993, 135.74854025205303]","[142.81129458508406, -112.54530583034077, -370.15104422694725]",Dset-2.0
5852,Dset-2.0/training/FinishLine/2841Image.jpeg,"[-114.70839170464728, 157.4237713020013, -223.77178657170546]","[-157.25637025964787, -316.76741556143213, -113.42712410655919]","[-514.6040233622598, -9.730381695655254, 38.61624527809182]",Dset-2.0
5853,Dset-2.0/training/FinishLine/2535Image.jpeg,"[-144.0689034689164, -264.98059107891265, -98.1659136719881]","[195.83930788302683, 51.84729742918843, 135.23801931000975]","[142.84335170885973, -131.99308640528045, -351.25538309703387]",Dset-2.0
5854,Dset-2.0/training/FinishLine/3123Image.jpeg,"[-280.53212123408167, 30.097484208867485, -541.768595567788]","[-150.5044191090886, 366.67044967193243, -2.199516224804161]","[-462.4807269183437, -222.8657750732698, -274.8129942133949]",Dset-2.0
5855,Dset-2.0/training/FinishLine/3324Image.jpeg,"[-631.8856902731031, 183.5185583389065, -24.403126023320237]","[177.25245803270963, 42.1899811265746, -120.20963042752045]","[-174.83038088536983, 65.8731036919915, -297.65174877331026]",Dset-2.0
5856,Dset-2.0/training/FinishLine/2358Image.jpeg,"[-312.87478574191573, -312.5750991569755, 226.103525428676]","[455.2541874649451, -98.46683925577919, -57.61574223915826]","[-143.3332282483842, -443.1667282242072, 291.39485704126923]",Dset-2.0
5857,Dset-2.0/training/FinishLine/2938Image.jpeg,"[-311.91043564572215, -0.5222673654567367, -492.13825267541074]","[255.41428551460314, 290.48313650817886, 26.635481599909657]","[-493.51021380515493, -233.81121406231333, -272.88747595317966]",Dset-2.0
5858,Dset-2.0/training/FinishLine/2356Image.jpeg,"[-333.55477475308584, -303.11435103431893, 225.07134513302918]","[480.1419124226628, -71.57882542888754, -52.580752833198055]","[-163.75934451637772, -434.06063816029905, 287.63509882821194]",Dset-2.0
5859,Dset-2.0/training/FinishLine/3186Image.jpeg,"[-657.2037888395198, 198.48272355342138, -26.35411893360511]","[250.9848249858661, 39.47230936302509, -70.67763138094654]","[-228.2922115754477, 25.591177419023502, -253.53792305867717]",Dset-2.0
5860,Dset-2.0/training/FinishLine/3468Image.jpeg,"[-363.29005825317836, -249.25630358119437, 258.36858582235226]","[295.76062787363196, -28.64746278095703, -25.250284735774073]","[-122.27844439390908, -344.45385074128046, 374.81226802612474]",Dset-2.0
5861,Dset-2.0/training/FinishLine/3042Image.jpeg,"[-118.35532956525773, -22.893244020913272, -538.4092235956297]","[-152.5317118887905, 418.7773038116518, 45.23646804319521]","[-196.3342305551904, -270.90304749782166, -243.55242631881387]",Dset-2.0
5862,Dset-2.0/training/FinishLine/2710Image.jpeg,"[229.17905058095562, -235.9271656578108, -133.35123423139598]","[131.20889844993934, 21.91885274531611, 132.18051985805985]","[269.23146804019314, -0.6506017154204113, -401.2067598733763]",Dset-2.0
5863,Dset-2.0/training/FinishLine/2315Image.jpeg,"[-412.5844290070004, -263.0644367368006, 221.80857078211062]","[536.3925808690373, -55.36482901020987, -47.883181522022554]","[-243.08966000078595, -403.31094612735404, 276.8440475202111]",Dset-2.0
5864,Dset-2.0/training/FinishLine/3183Image.jpeg,"[-654.3184744877443, 196.21128634836634, -25.366100467137418]","[242.33728610975695, 40.93073986494529, -72.9264109195033]","[-206.5296121757317, 29.651804645938856, -255.92177425307224]",Dset-2.0
5865,Dset-2.0/training/FinishLine/3002Image.jpeg,"[-158.4894655976795, -46.91449509125879, -538.1855297667303]","[65.87391055234063, 316.24770545815426, 43.17919870782972]","[-370.3555098350251, -276.0558854640272, -280.5184314583397]",Dset-2.0
5866,Dset-2.0/training/FinishLine/3000Image.jpeg,"[-220.77388552772265, -37.43500292480042, -522.3245110967653]","[115.85313142984062, 318.82617179678726, 24.665476373679326]","[-413.3762255786093, -262.6690451191009, -278.16338039059906]",Dset-2.0
5867,Dset-2.0/training/FinishLine/1353Image.jpeg,"[-604.4370174342373, 149.23290648934488, -36.81138967246123]","[331.0302924771115, 186.47642444935173, 38.00390013652946]","[-71.3755535512158, -102.48089738158703, -420.47992487852457]",Dset-2.0
5868,Dset-2.0/training/FinishLine/2347Image.jpeg,"[-383.3823606816736, -281.8597434384923, 222.8439919103219]","[509.28723780402834, -60.623574896564726, -52.98741342697632]","[-212.71316472944574, -415.5629028053675, 281.74668415486934]",Dset-2.0
5869,Dset-2.0/training/FinishLine/20528Image.jpeg,"[350.1766237308196, 108.8583489400368, 369.385164819017]","[94.21268513444626, -47.880137434997046, -119.98502907062199]","[601.6145253131193, -75.52065481485069, -15.516489632317361]",Dset-2.0
5870,Dset-2.0/training/FinishLine/2972Image.jpeg,"[-287.3150753450233, -3.1130277572626444, -504.80018279574597]","[221.12044304584361, 297.7336738513948, 22.8731935773084]","[-474.6158142374466, -243.04692064306852, -272.78452270392876]",Dset-2.0
5871,Dset-2.0/training/FinishLine/2956Image.jpeg,"[-313.5853829864247, 4.481925808207464, -494.8631286069896]","[257.81002097503296, 292.78063130443627, 24.815612147660953]","[-494.3690048035543, -232.3337496948564, -270.957878331255]",Dset-2.0
5872,Dset-2.0/training/FinishLine/15187Image.jpeg,"[144.80019349648947, 52.336163376757085, 395.20780790447617]","[-156.01542173476872, -69.06320344303963, 230.5596646847841]","[501.1903267609716, 53.55054941286543, 279.83079290183036]",Dset-2.0
5873,Dset-2.0/training/FinishLine/3428Image.jpeg,"[28.64933745997958, -273.57642553590165, 7.934357104246243]","[173.24334733156914, 41.83626820493463, -61.43153047364898]","[233.62601907599262, -386.55510871851965, 189.350117619876]",Dset-2.0
5874,Dset-2.0/training/FinishLine/1269Image.jpeg,"[-367.29127924762565, -280.35361906942455, 245.03000188311222]","[284.76065987489073, 25.12319617504308, -62.39781008730811]","[-137.71154417850013, -370.8780383531008, 375.2956913396067]",Dset-2.0
5875,Dset-2.0/training/FinishLine/2676Image.jpeg,"[209.6334980751245, -253.021803050936, -145.1767336632219]","[149.38842507622041, 21.9686122930971, 133.47429560345918]","[276.79801611680324, -17.16368786761684, -386.72441430228474]",Dset-2.0
5876,Dset-2.0/training/FinishLine/3464Image.jpeg,"[-94.01456266511309, -311.18164543869665, 35.48556783401259]","[106.5496251567417, 69.39028318278656, -127.25551221290637]","[159.87127285883847, -426.478116045789, 200.85840598439506]",Dset-2.0
5877,Dset-2.0/training/FinishLine/2449Image.jpeg,"[-417.8333890171301, -265.4773611651959, 220.98194819714138]","[542.4429281679654, -53.16831206507164, -45.9802305066786]","[-239.0555123716153, -399.26741886347406, 279.39525683383675]",Dset-2.0
5878,Dset-2.0/training/FinishLine/1478Image.jpeg,"[-275.9531787583198, 70.73231981411863, -511.8183692688274]","[62.94207234993006, 201.1267672695652, -119.57685956579526]","[-562.5837672410208, -38.91158962026762, -152.3408924949713]",Dset-2.0
5879,Dset-2.0/training/FinishLine/20323Image.jpeg,"[350.82364979054955, 115.68114624067428, 379.81810563627516]","[46.33291215985654, -2.341818244292117, -33.47154926963098]","[601.1705965825313, -74.26061572062596, -4.9358246730798845]",Dset-2.0
5880,Dset-2.0/training/FinishLine/3433Image.jpeg,"[69.67962849986803, -258.5478813717479, -1.7277205688265276]","[110.1208256203877, 73.19188006859125, -88.29029525259038]","[266.86662197031166, -369.9317293898735, 177.18260901898222]",Dset-2.0
5881,Dset-2.0/training/FinishLine/2836Image.jpeg,"[-160.25694152613264, 154.77700488797657, -222.91964903758637]","[-65.49228858524492, -245.62335863074853, -158.77072041038426]","[-567.4382958253974, 18.613220562203647, 34.19520605202404]",Dset-2.0
5882,Dset-2.0/training/FinishLine/2921Image.jpeg,"[-328.08208265955466, 164.27699667864553, -149.6264147256672]","[38.94211947074376, -194.38611927646838, -136.41185569594933]","[-644.4126557535873, 57.42950803896342, 26.02494000665841]",Dset-2.0
5883,Dset-2.0/training/FinishLine/1260Image.jpeg,"[-374.7498190471552, -278.2731173008822, 244.2650744093303]","[202.54511530412228, 96.53844808001166, 19.234018889785485]","[-145.49268788922743, -364.14852378655604, 377.8963814260087]",Dset-2.0
5884,Dset-2.0/training/FinishLine/2560Image.jpeg,"[-39.054633835901754, -271.7370960561231, -144.2742158024701]","[170.13162098762436, 49.79783005540671, 135.08178885064714]","[211.98078905328592, -122.93840749060801, -327.2659689622996]",Dset-2.0
5885,Dset-2.0/training/FinishLine/3345Image.jpeg,"[-390.6336254676974, -257.7895537767127, 250.66027652435932]","[364.1344392293086, -16.274668445812573, 28.53695854976085]","[-182.72006210469408, -309.43979838934416, 402.07998961634644]",Dset-2.0
5886,Dset-2.0/training/FinishLine/20444Image.jpeg,"[364.2552894753901, 128.17060289399578, 279.0097271116979]","[-370.22776150803264, -159.72367023734517, 102.30475431292541]","[556.2293774497268, 215.6357357841223, 303.838370583735]",Dset-2.0
5887,Dset-2.0/training/FinishLine/3164Image.jpeg,"[-350.7997187994691, 30.875395768522843, -503.83491713272815]","[179.18364017927163, 293.7481212555833, 25.34852940564833]","[-506.2425310117066, -203.47667649013957, -269.45198335519467]",Dset-2.0
5888,Dset-2.0/training/FinishLine/3128Image.jpeg,"[-338.0022512517526, 35.35849605236522, -512.8971107158416]","[-8.600371457831184, 371.34860841309006, 89.98274271811785]","[-516.0096925198726, -202.15378971718425, -269.5038484535499]",Dset-2.0
5889,Dset-2.0/training/FinishLine/2253Image.jpeg,"[397.14968386757664, -111.73501445186479, 44.330495079204745]","[195.38817287882335, -92.54585728222273, -147.63957423798217]","[384.49934629413127, -317.15455955380725, 113.68035617791833]",Dset-2.0
5890,Dset-2.0/training/FinishLine/2703Image.jpeg,"[444.17565923520624, -141.1070266201123, -70.40050518977316]","[117.60888322025994, 13.734661102199247, 132.60334256588263]","[421.59314028461216, 105.6046219353011, -413.16555698870445]",Dset-2.0
5891,Dset-2.0/training/FinishLine/1466Image.jpeg,"[-207.509821483493, 96.0267124682766, -554.9346522427072]","[-157.0075630905526, 272.7893537422681, -223.76290015686845]","[-501.064620902579, -50.931122025186475, -142.34374929806063]",Dset-2.0
5892,Dset-2.0/training/FinishLine/3283Image.jpeg,"[151.66148262883817, -259.1948716355164, -153.6321447308439]","[-23.573974098062866, 87.13746504162349, -241.47387053303015]","[221.9818204053594, 68.1688544343396, -213.9215458616342]",Dset-2.0
5893,Dset-2.0/training/FinishLine/2319Image.jpeg,"[-410.7237417109592, -266.83521863144017, 220.94504922143767]","[538.2038574583156, -57.16263465708375, -48.32297630129334]","[-242.96323445936997, -403.8646548724202, 276.7926949898962]",Dset-2.0
5894,Dset-2.0/training/FinishLine/3451Image.jpeg,"[-194.34612085541846, -306.79590547818253, 116.72202288229568]","[240.65399843318505, -10.342337758967478, -38.20068578697459]","[70.84060718735475, -430.3841540161351, 265.3269748757635]",Dset-2.0
5895,Dset-2.0/training/FinishLine/1462Image.jpeg,"[-124.69760485865761, 45.458669342255696, -565.2620897544318]","[-188.78644089595525, 271.202023243196, -237.2877690135443]","[-437.0230136193115, -59.44072239221414, -117.82366104187457]",Dset-2.0
5896,Dset-2.0/training/FinishLine/2760Image.jpeg,"[-76.79552648605831, 127.09823403605473, -276.2792588451912]","[-100.9202737419578, -277.9969400664698, -160.95109768965483]","[-516.7110038416524, -4.534015843842837, 41.41520322009731]",Dset-2.0
5897,Dset-2.0/training/FinishLine/2568Image.jpeg,"[-34.150137323927595, -274.5184279561252, -141.56638415425778]","[195.3360331371554, 41.4142678803595, 137.05434634177837]","[138.6600206856287, -105.63412397375309, -379.3453444746696]",Dset-2.0
5898,Dset-2.0/training/FinishLine/3425Image.jpeg,"[-8.086985530961282, -286.4631002895855, 16.225292769844202]","[199.34629037165354, 19.314279675337055, -46.53913612563452]","[180.8477971176691, -352.9182818165608, 273.05813706730004]",Dset-2.0
5899,Dset-2.0/training/FinishLine/2868Image.jpeg,"[-120.69207753148615, 160.45069460718977, -218.61040119516207]","[-156.69148677835065, -316.5049612125781, -112.79740857885011]","[-517.8658888384468, -7.291010585545723, 37.65840442146243]",Dset-2.0
5900,Dset-2.0/training/FinishLine/3192Image.jpeg,"[-656.4014903511228, 199.79191202976116, -26.039721956180188]","[249.21013174086625, 41.71808678539667, -72.81417964910351]","[-210.35430893385094, 35.6427408240079, -261.15187073944844]",Dset-2.0
5901,Dset-2.0/training/FinishLine/1473Image.jpeg,"[-290.2782422867138, 101.44847065984196, -524.7743299328419]","[-12.110249150873031, 260.2765877935394, -130.32702912634664]","[-562.8132968150377, -35.410359700476874, -148.6135663764863]",Dset-2.0
5902,Dset-2.0/training/FinishLine/2492Image.jpeg,"[-655.8130801700826, 194.8196614523216, -19.95315117769633]","[385.5008372433391, 175.94888850027442, 92.20631725060082]","[-109.991692048195, -160.45898239361617, -318.84358746509855]",Dset-2.0
5903,Dset-2.0/training/FinishLine/2855Image.jpeg,"[-130.32744183221834, 161.3667165549788, -215.94793303656286]","[-157.5500836591382, -315.1304778650133, -111.87140922776932]","[-524.9138518207707, -2.013298611755422, 40.05673525573091]",Dset-2.0
5904,Dset-2.0/training/FinishLine/2943Image.jpeg,"[-314.0266193290289, -2.6973884298231594, -494.62969014792236]","[261.2789066042832, 289.8971674397884, 26.88849286453569]","[-494.3690048035543, -232.3337496948564, -270.957878331255]",Dset-2.0
5905,Dset-2.0/training/FinishLine/1402Image.jpeg,"[-147.91639786789784, -270.7731426821572, -112.33939659751351]","[46.9987347614303, 66.32575537239559, 151.24737258244747]","[197.88715462495432, -156.97261827842163, -272.33798737193223]",Dset-2.0
5906,Dset-2.0/training/FinishLine/3322Image.jpeg,"[-631.7282482047633, 173.29056263773825, -26.32389799386246]","[172.21604991929362, 41.19001273829255, -120.32680389488898]","[-177.9545647770999, 62.80722966940197, -297.44041218546005]",Dset-2.0
5907,Dset-2.0/training/FinishLine/2974Image.jpeg,"[-213.96746421303249, -12.833876941045027, -540.065190624587]","[134.15346855524874, 317.28123480269267, 19.40769474670229]","[-414.369836352525, -263.5542511015756, -277.6557454461038]",Dset-2.0
5908,Dset-2.0/training/FinishLine/3376Image.jpeg,"[-461.2823165546126, -207.60069877352262, 256.5952043275454]","[420.32588036748007, -19.00553529563992, 25.281446678749116]","[-250.85290388564044, -299.328344332215, 381.35190385407725]",Dset-2.0
5909,Dset-2.0/training/FinishLine/3083Image.jpeg,"[-326.6118259151059, 29.386478278337567, -518.1261789426321]","[173.13065849087573, 296.1160173050664, 21.22927917694271]","[-505.18129644082876, -206.56449631763257, -273.15695175530226]",Dset-2.0
5910,Dset-2.0/training/FinishLine/20434Image.jpeg,"[536.7083496618565, 57.711495982716905, 215.6436615462086]","[-222.18592023367432, -110.07917460063139, 195.98260992003944]","[661.331168860567, 2.461470381072707, 58.98564149040849]",Dset-2.0
5911,Dset-2.0/training/FinishLine/2678Image.jpeg,"[215.8972871532844, -255.11169973990468, -144.54343432300666]","[150.7811301981626, 21.53681878065487, 133.03315147235475]","[330.39063904879845, 29.66068939231427, -396.7652695130065]",Dset-2.0
5912,Dset-2.0/training/FinishLine/2178Image.jpeg,"[-50.35458279768199, -348.4559567979087, 15.695611239106292]","[340.0965803900906, -95.3633069713606, -90.24329981061108]","[102.24684019753936, -399.83647876714286, 282.8040042043338]",Dset-2.0
5913,Dset-2.0/training/FinishLine/1262Image.jpeg,"[-373.4439339120848, -277.2177424665546, 245.40385648710298]","[196.50402324350878, 94.25115949441577, 23.220833364892645]","[-144.39608702612384, -361.7860758625946, 382.38460387733846]",Dset-2.0
5914,Dset-2.0/training/FinishLine/3100Image.jpeg,"[-332.45949708165296, 29.462431000531534, -510.0390279091641]","[179.6073403392863, 293.325083230774, 25.150189844774392]","[-515.5335520408858, -203.8046416876922, -270.1024673470633]",Dset-2.0
5915,Dset-2.0/training/FinishLine/2388Image.jpeg,"[-92.97586600592513, -339.10284281813614, 53.447821436468]","[368.2993895722013, -115.31754180031828, -69.40717941051476]","[98.76176259454701, -406.13603980302497, 259.576878200475]",Dset-2.0
5916,Dset-2.0/training/FinishLine/2728Image.jpeg,"[-514.0247900495165, 115.08048269968353, -25.024188875871083]","[257.8938889883063, 96.39590144203116, 152.6243776487175]","[24.889846403931323, -148.57998191256993, -388.8821002161728]",Dset-2.0
5917,Dset-2.0/training/FinishLine/1497Image.jpeg,"[-271.0781885466117, 63.76748704585842, -515.5531384602201]","[59.264844684595424, 200.93008023264875, -119.72463699456839]","[-563.9981851617031, -35.01869833996073, -152.74301636027485]",Dset-2.0
5918,Dset-2.0/training/FinishLine/1238Image.jpeg,"[-436.3463502996748, -246.8543937961088, 245.15795561153794]","[220.1808457501148, 99.10241360269548, 22.759216949192474]","[-215.5929602388999, -342.3938885839108, 368.62091344648]",Dset-2.0
5919,Dset-2.0/training/FinishLine/3524Image.jpeg,"[-476.4718367805148, -200.4454665050786, 258.4486072244952]","[414.16205897041635, -17.197824326351824, 22.181565424935563]","[-226.9134379430878, -294.5583988913559, 378.167243631829]",Dset-2.0
5920,Dset-2.0/training/FinishLine/2497Image.jpeg,"[-654.7424223876043, 195.64547772004164, -19.33783998238296]","[387.08199678907823, 176.09799692661377, 91.83301660425752]","[-113.43347763438481, -157.8302565858123, -319.1780756831032]",Dset-2.0
5921,Dset-2.0/training/FinishLine/2651Image.jpeg,"[-24.034729090703102, -279.5166143157032, -143.71318350148374]","[191.27116991604717, 39.52889114269436, 134.12914252585603]","[161.9969552481954, -107.04091699212222, -365.74271217771013]",Dset-2.0
5922,Dset-2.0/training/FinishLine/3075Image.jpeg,"[-296.32578590765064, 20.76918257763091, -527.2264354099591]","[140.65959044441968, 305.70851452595775, 21.524083070675662]","[-466.53619217306715, -246.567700375548, -272.76516858938487]",Dset-2.0
5923,Dset-2.0/training/FinishLine/2759Image.jpeg,"[-80.89174465125365, 130.30591566918736, -277.0594087883531]","[-84.47232368117972, -254.9892768525309, -166.2052675453406]","[-516.8564540276996, -6.519490741343148, 43.68094515985689]",Dset-2.0
5924,Dset-2.0/training/FinishLine/2229Image.jpeg,"[238.14041697439876, -213.1710823737321, 0.7440558659241797]","[256.283568614236, -108.51493485737114, -99.09885591677276]","[312.921588052929, -337.3874255488583, 163.05712987893506]",Dset-2.0
5925,Dset-2.0/training/FinishLine/3404Image.jpeg,"[-102.06100463856242, -314.37828670420197, 40.56650053808993]","[240.8709805823422, -8.89629289729106, -35.76833033098537]","[88.41850391219417, -354.9125115835129, 330.15241839657494]",Dset-2.0
5926,Dset-2.0/training/FinishLine/2308Image.jpeg,"[-299.1668663403051, -317.5413963649375, 226.39776311864335]","[447.9159908960508, -100.99719383778843, -57.7755993708167]","[-129.40465263604412, -445.79067305499285, 292.1370128534418]",Dset-2.0
5927,Dset-2.0/training/FinishLine/3143Image.jpeg,"[-344.78444829181706, 27.86145985057938, -506.5586295454678]","[179.13138208158844, 294.3205374714725, 26.828072743689074]","[-511.0877930245388, -204.4231676326069, -270.9039630262902]",Dset-2.0
5928,Dset-2.0/training/FinishLine/3005Image.jpeg,"[-146.83312605222451, -41.369002849954754, -542.606413830207]","[47.193346900906604, 318.5522839016601, 42.13522485489248]","[-353.10325150068934, -279.4652259976555, -274.16542608166293]",Dset-2.0
5929,Dset-2.0/training/FinishLine/3307Image.jpeg,"[-430.75741998668195, -23.65362112328647, 80.90206132087114]","[98.30318415481952, 49.13765962859443, -136.3412941230247]","[-39.516042049798244, 31.54938176792045, -276.90771775428675]",Dset-2.0
5930,Dset-2.0/training/FinishLine/20731Image.jpeg,"[187.76115855375238, 60.73330865782508, 393.83316006865795]","[364.89503417349613, -109.42579467068586, -17.20099794533377]","[414.9936092910887, -153.02306439647066, 84.75175522434873]",Dset-2.0
5931,Dset-2.0/training/FinishLine/2572Image.jpeg,"[-1.9490046714343485, -265.6880119826948, -134.22959391909433]","[184.0288652660824, 40.35633873172488, 137.1436780275246]","[133.74528103242457, -97.20907373113457, -390.35833445120664]",Dset-2.0
5932,Dset-2.0/training/FinishLine/2755Image.jpeg,"[-128.84486827885652, 130.2030319597869, -243.1545863922724]","[-84.91481964341897, -253.98169342340307, -164.835799977643]","[-506.0162121971551, -5.202280179359447, 42.7530166891661]",Dset-2.0
5933,Dset-2.0/training/FinishLine/3034Image.jpeg,"[-135.75257929740877, -51.566268775326606, -533.3166688579063]","[57.454124774536794, 315.2664301329347, 44.257320780465946]","[-344.4556538581583, -281.266368930389, -272.82397413410735]",Dset-2.0
5934,Dset-2.0/training/FinishLine/2480Image.jpeg,"[-658.4017662081498, 193.21237157610162, -21.462940142491913]","[384.1138144986966, 176.2671562929595, 90.60688710852139]","[-109.87661188341706, -159.83661273811498, -314.44540403881075]",Dset-2.0
5935,Dset-2.0/training/FinishLine/1322Image.jpeg,"[-434.5523205278863, -246.1648749635206, 240.4937336514484]","[456.71265307364024, -14.81149833390492, -32.94522944404174]","[-206.99286564645715, -365.1694073327103, 337.52099046142297]",Dset-2.0
5936,Dset-2.0/training/FinishLine/3492Image.jpeg,"[-477.9268300617369, -197.19548568394393, 258.17056082938615]","[415.8593500224303, -15.929011312885724, 20.00498430371269]","[-228.353171687364, -295.12377658191576, 378.4659695331401]",Dset-2.0
5937,Dset-2.0/training/FinishLine/15189Image.jpeg,"[144.80019349648947, 52.336163376757085, 395.20780790447617]","[-156.01542173476872, -69.06320344303963, 230.5596646847841]","[501.1903267609716, 53.55054941286543, 279.83079290183036]",Dset-2.0
5938,Dset-2.0/training/FinishLine/1465Image.jpeg,"[-181.55862157302968, 71.02596568193867, -549.1256061208045]","[-145.8008484940447, 286.7136061226914, -205.812773612247]","[-485.9211621369673, -58.58935738733097, -142.3741885521209]",Dset-2.0
5939,Dset-2.0/training/FinishLine/3089Image.jpeg,"[-338.79554626642715, 43.004348905407156, -513.0056026231493]","[-72.38532878759271, 360.4976175747431, -21.297098098913324]","[-521.9212224907911, -192.7760147009338, -264.3716412815902]",Dset-2.0
5940,Dset-2.0/training/FinishLine/2652Image.jpeg,"[-25.540361627508947, -276.68566999018503, -143.79267982804237]","[191.3116091340343, 40.049026779889076, 134.46766880968838]","[158.71200133646957, -107.16301381399536, -368.56427869593927]",Dset-2.0
5941,Dset-2.0/training/FinishLine/3001Image.jpeg,"[-171.43460248605115, -43.4409935046016, -537.8221700228542]","[71.14377137444829, 313.48151109925243, 43.316841352950945]","[-384.80020920621394, -273.92078540645304, -279.17626862178196]",Dset-2.0
5942,Dset-2.0/training/FinishLine/1311Image.jpeg,"[-295.6811320525115, -319.5055871741408, 222.10741789137253]","[321.6828079908774, -53.25024670008011, -88.2020434647705]","[-44.201949958566765, -449.81730164990825, 302.6363605088144]",Dset-2.0
5943,Dset-2.0/training/FinishLine/3450Image.jpeg,"[-129.64395789794125, -314.6240238785253, 56.59948580365815]","[233.64072723076214, -5.350327248921483, -36.6653778978141]","[113.31338711536917, -411.6763039000081, 255.80641244915066]",Dset-2.0
5944,Dset-2.0/training/FinishLine/3204Image.jpeg,"[-649.3465928979597, 196.39140436162214, -24.217078093760847]","[238.29799443964166, 42.870750941255324, -80.91348956274312]","[-212.37404326104982, 47.28199675672671, -270.8043610506619]",Dset-2.0
5945,Dset-2.0/training/FinishLine/2233Image.jpeg,"[247.9858033166533, -208.24782155860146, -0.018201274170787426]","[246.9814939257743, -107.32053532715773, -102.47666200920116]","[322.8534657518867, -333.52564804611796, 158.99268109662148]",Dset-2.0
5946,Dset-2.0/training/FinishLine/2329Image.jpeg,"[-410.6723134846475, -266.0615678825609, 222.22319099950087]","[540.7115893821689, -57.67892572656067, -45.32854326282215]","[-241.8919784925632, -402.65793930656974, 276.8563812726192]",Dset-2.0
5947,Dset-2.0/training/FinishLine/2815Image.jpeg,"[-287.28205335873764, 170.82391634748285, -173.60892365795146]","[65.55296130616625, -169.82728228515893, -138.11452391009695]","[-648.4859829613258, 54.281471709713905, 28.426775608891873]",Dset-2.0
5948,Dset-2.0/training/FinishLine/3141Image.jpeg,"[-334.4206542741818, 33.618694701665994, -508.4446872925963]","[179.24789641862546, 294.42678386071293, 26.695424543732166]","[-511.9589958206947, -205.2578272665443, -270.49198917340556]",Dset-2.0
5949,Dset-2.0/training/FinishLine/2350Image.jpeg,"[-383.4534813744789, -281.53557353211875, 223.33390010198966]","[512.0945846799702, -56.1639882895585, -50.758697626694264]","[-213.80776957927964, -413.7902204077738, 284.5626027373163]",Dset-2.0
5950,Dset-2.0/training/FinishLine/1472Image.jpeg,"[-285.4741486710651, 92.95950508949457, -520.9129234678016]","[12.871206513610266, 242.36303545979587, -121.93435547896205]","[-562.8886313605387, -35.91178302338563, -150.8598354333569]",Dset-2.0
5951,Dset-2.0/training/FinishLine/1520Image.jpeg,"[-269.9996202592894, 61.94707745605823, -517.8225447367392]","[60.09890064106667, 202.31463072110066, -119.83547180365592]","[-565.1928770327734, -35.993769939586336, -152.6901044026817]",Dset-2.0
5952,Dset-2.0/training/FinishLine/2344Image.jpeg,"[-412.2229306587836, -265.2041546282562, 219.55054079348815]","[535.4917224381929, -58.009873805405164, -47.81354864337343]","[-240.72628062149258, -404.2969628064669, 274.75391799836143]",Dset-2.0
5953,Dset-2.0/training/FinishLine/2934Image.jpeg,"[-310.06757223903134, 0.8872099089212169, -493.54983586500805]","[255.11080127058648, 290.8874250836996, 26.027673795222412]","[-493.5016974222158, -233.8259125371478, -272.86888598045186]",Dset-2.0
5954,Dset-2.0/training/FinishLine/3374Image.jpeg,"[-445.32248517749935, -228.14901087769587, 247.551316443941]","[423.3146979144762, -14.651803339596764, 34.57143012898325]","[-240.23240697936464, -282.98597605763933, 393.8977221658724]",Dset-2.0
5955,Dset-2.0/training/FinishLine/3389Image.jpeg,"[-369.7069344877701, -262.9302287445181, 248.72293097978417]","[339.63945134923426, -25.16720410044597, 10.489002893734353]","[-150.22118844080651, -329.9323843698929, 387.80512153717166]",Dset-2.0
